F. contable;F. valor;Concepto;Importe;Saldo anterior;Saldo;Seq;Import_num;Saldo anterior;Tiene fecha;Fecha Valor Concepto;Clave_Concepto;Categoria;Subcategoria;Mes_Valor_Concepto;Fijo_Variable
27/05/2019;27/05/2019;T/E.S. CAN CASANOVES/ 24-05-2019;-30,00;17591,68;17561,68;12174;-30,00;17561,68;2019-05-24;24/05/2019;CAN;Gastos_Ocio y transporte;Gasolina;5;VARIABLES
27/05/2019;27/05/2019;T/SUPER.REYPA /TARRA 24-05-2019;-8,40;17561,68;17553,28;12175;-8,40;17553,28;2019-05-24;24/05/2019;SUPERREYPA;Gastos_Compras;Supermercado;5;VARIABLES
28/05/2019;28/05/2019;HAB.AJUNTAMENT DE TERRASSA Transfe;1853,60;17553,28;19406,88;12176;1853,60;19406,88;2019-05-28;28/05/2019;HABAJUNTAMENT;Ingresos;Nomina;5;FIJO
28/05/2019;28/05/2019;T/BON AREA 25-05-2019;-17,34;19406,88;19389,54;12177;-17,34;19389,54;2019-05-25;25/05/2019;BON;Gastos_Compras;Supermercado;5;VARIABLES
28/05/2019;28/05/2019;T/WWW.JUST-EAT.ES 25-05-2019;-31,35;19389,54;19358,19;12178;-31,35;19358,19;2019-05-25;25/05/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;5;VARIABLES
28/05/2019;28/05/2019;T/AUTOPISTAS TERRASSA 24-05-2019;-1,44;19358,19;19356,75;12179;-1,44;19356,75;2019-05-24;24/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
29/05/2019;29/05/2019;TRANSFBBVABCLM;1200,00;19356,75;20556,75;12180;1200,00;20556,75;2019-05-29;29/05/2019;TRANSFBBVABCLM;No computable;traspasos, transf.;5;
29/05/2019;29/05/2019;T/WWW.JUST-EAT.ES 26-05-2019;-33,50;20556,75;20523,25;12181;-33,50;20523,25;2019-05-26;26/05/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;5;VARIABLES
29/05/2019;29/05/2019;'T/MON GRAN D''OCI / 26-05-2019';-6,60;20523,25;20516,65;12182;-6,60;20516,65;2019-05-26;26/05/2019;MON;Gastos_Ocio y transporte;Otros ocio;5;VARIABLES
30/05/2019;30/05/2019;T/FRUTAS Y VERDURAS / 27-05-2019;-9,36;20516,65;20507,29;12183;-9,36;20507,29;2019-05-27;27/05/2019;FRUTAS;Gastos_Compras;Supermercado;5;VARIABLES
30/05/2019;30/05/2019;T/CATALUNYA CAIX/EL P 27-05-2019;-3,00;20507,29;20504,29;12184;-3,00;20504,29;2019-05-27;27/05/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;5;VARIABLES
30/05/2019;30/05/2019;CAJ. AJENOB.B.V.A. /TERRASSA;-300,00;20504,29;20204,29;12185;-300,00;20204,29;2019-05-30;30/05/2019;CAJ;Gastos_Gastos varios;Efectivo;5;VARIABLES
30/05/2019;30/05/2019;COM.64970036 SVRED CAJ OFI;-1,87;20204,29;20202,42;12186;-1,87;20202,42;2019-05-30;30/05/2019;COM;Gastos_Banco y organismos;Cargos banco;5;FIJO
31/05/2019;31/05/2019;REC.6061.9600001223;-448,11;20202,42;19754,31;12187;-448,11;19754,31;2019-05-31;31/05/2019;REC;Gastos_Banco y organismos;Hipoteca;5;FIJO
31/05/2019;31/05/2019;T/CATALUNYA CAIX/EL PRAT DE L;-3,40;19754,31;19750,91;12188;-3,40;19750,91;2019-05-31;31/05/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;5;VARIABLES
31/05/2019;27/05/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;19750,91;19749,47;12189;-1,44;19749,47;2019-05-27;27/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
31/05/2019;27/05/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;19749,47;19748,03;12190;-1,44;19748,03;2019-05-27;27/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
31/05/2019;28/05/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;19748,03;19746,59;12191;-1,44;19746,59;2019-05-28;28/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
31/05/2019;28/05/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;19746,59;19745,15;12192;-1,44;19745,15;2019-05-28;28/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
31/05/2019;31/05/2019;T/CATALUNYA CAIX/EL P 28-05-2019;-2,80;19745,15;19742,35;12193;-2,80;19742,35;2019-05-28;28/05/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;5;VARIABLES
01/06/2019;01/06/2019;FACT TARJETASTARJ.CREDITO 07126017 19-06-01;-307,98;19742,35;19434,37;12194;-307,98;19434,37;2019-06-01;31/05/2019;FACT;No computable;Recibo Tarjeta;5;
01/06/2019;01/06/2019;FACT TARJETASTARJ.CREDITO 42689013 19-06-01;-50,44;19434,37;19383,93;12195;-50,44;19383,93;2019-06-01;31/05/2019;FACT;No computable;Recibo Tarjeta;5;
01/06/2019;01/06/2019;T/SUPER.REYPA /TARRASA/TERRA;-9,91;19383,93;19374,02;12196;-9,91;19374,02;2019-06-01;01/06/2019;SUPERREYPA;Gastos_Compras;Supermercado;6;VARIABLES
01/06/2019;01/06/2019;T/BAR AMORES /VACARISSES;-20,00;19374,02;19354,02;12197;-20,00;19354,02;2019-06-01;01/06/2019;BAR;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
01/06/2019;30/05/2019;T/AMZN Mktp ES*MN7B59IR4;-12,99;19354,02;19341,03;12198;-12,99;19341,03;2019-05-30;30/05/2019;AMZN;Gastos_Compras;Hobbys;5;VARIABLES
01/06/2019;30/05/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;19341,03;19339,59;12199;-1,44;19339,59;2019-05-30;30/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
01/06/2019;30/05/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;19339,59;19338,15;12200;-1,44;19338,15;2019-05-30;30/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
01/06/2019;30/05/2019;T/CARREFOUR VALLE;-6,77;19338,15;19331,38;12201;-6,77;19331,38;2019-05-30;30/05/2019;CARREFOUR;Gastos_Compras;Supermercado;5;VARIABLES
01/06/2019;01/06/2019;T/CATALUNYA CAIX/EL P 29-05-2019;-3,00;19331,38;19328,38;12202;-3,00;19328,38;2019-05-29;29/05/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;5;VARIABLES
01/06/2019;01/06/2019;T/AUTOPISTAS TERRASSA 29-05-2019;-1,44;19328,38;19326,94;12203;-1,44;19326,94;2019-05-29;29/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
01/06/2019;01/06/2019;T/AUTOPISTAS TERRASSA 29-05-2019;-1,44;19326,94;19325,50;12204;-1,44;19325,50;2019-05-29;29/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
01/06/2019;01/06/2019;T/BON AREA 29-05-2019;-24,95;19325,50;19300,55;12205;-24,95;19300,55;2019-05-29;29/05/2019;BON;Gastos_Compras;Supermercado;5;VARIABLES
02/06/2019;02/06/2019;T/SATURN E515 EL/PRAT 30-05-2019;-121,03;19300,55;19179,52;12206;-121,03;19179,52;2019-05-30;30/05/2019;SATURN;Gastos_Compras;Hobbys;5;VARIABLES
02/06/2019;02/06/2019;T/FORN CARNE / 30-05-2019;-13,13;19179,52;19166,39;12207;-13,13;19166,39;2019-05-30;30/05/2019;FORN;Gastos_Compras;Supermercado;5;VARIABLES
02/06/2019;02/06/2019;T/CATALUNYA CAIX/EL P 30-05-2019;-2,00;19166,39;19164,39;12208;-2,00;19164,39;2019-05-30;30/05/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;5;VARIABLES
02/06/2019;02/06/2019;T/WWW.JUST-EAT.ES 30-05-2019;-32,55;19164,39;19131,84;12209;-32,55;19131,84;2019-05-30;30/05/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;5;VARIABLES
04/06/2019;31/05/2019;T/AMZN Mktp ES*MN02A9I74;-19,90;19131,84;19111,94;12210;-19,90;19111,94;2019-05-31;31/05/2019;AMZN;Gastos_Compras;Hobbys;5;VARIABLES
04/06/2019;04/06/2019;T/BON AREA 01-06-2019;-2,15;19111,94;19109,79;12211;-2,15;19109,79;2019-06-01;01/06/2019;BON;Gastos_Compras;Supermercado;6;VARIABLES
04/06/2019;04/06/2019;T/AUTOPISTAS TERRASSA 31-05-2019;-1,44;19109,79;19108,35;12212;-1,44;19108,35;2019-05-31;31/05/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;5;VARIABLES
05/06/2019;05/06/2019;T/WWW.JUST-EAT.ES 02-06-2019;-19,99;19108,35;19088,36;12213;-19,99;19088,36;2019-06-02;02/06/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
06/06/2019;06/06/2019;R/LUZ ENDESA ENERG FACTURA DE GAS;-123,99;19088,36;18964,37;12214;-123,99;18964,37;2019-06-06;06/06/2019;GAS;Gastos_Servicios tipicos;Gas;6;FIJO
06/06/2019;04/06/2019;T/AMZN Mktp ES*M65WB6CQ4;-34,95;18964,37;18929,42;12215;-34,95;18929,42;2019-06-04;04/06/2019;AMZN;Gastos_Compras;Hobbys;6;VARIABLES
07/06/2019;07/06/2019;R/SERHS FOOD A Comedor Junio/ 20;-83,30;18929,42;18846,12;12216;-83,30;18846,12;2019-06-07;07/06/2019;SERHS;Gastos_Salud, saber y deporte;Menjador;6;FIJO
07/06/2019;07/06/2019;R/SERHS FOOD A Comedor Junio/ 20;-24,50;18846,12;18821,62;12217;-24,50;18821,62;2019-06-07;07/06/2019;SERHS;Gastos_Salud, saber y deporte;Menjador;6;FIJO
07/06/2019;07/06/2019;T/WWW.JUST-EAT.ES 04-06-2019;-31,25;18821,62;18790,37;12218;-31,25;18790,37;2019-06-04;04/06/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
09/06/2019;09/06/2019;T/GLORIAS / 06-06-2019;-3,98;18790,37;18786,39;12219;-3,98;18786,39;2019-06-06;06/06/2019;GLORIAS;Gastos_Ocio y transporte;Espectáculos;6;VARIABLES
09/06/2019;09/06/2019;T/LIDL TERRASSA-LES / 06-06-2019;-73,64;18786,39;18712,75;12220;-73,64;18712,75;2019-06-06;06/06/2019;LIDL;Gastos_Compras;Supermercado;6;VARIABLES
10/06/2019;10/06/2019;T/FRUTAS Y VERDURAS / 07-06-2019;-7,60;18712,75;18705,15;12221;-7,60;18705,15;2019-06-07;07/06/2019;FRUTAS;Gastos_Compras;Supermercado;6;VARIABLES
10/06/2019;10/06/2019;T/BON AREA 07-06-2019;-17,85;18705,15;18687,30;12222;-17,85;18687,30;2019-06-07;07/06/2019;BON;Gastos_Compras;Supermercado;6;VARIABLES
10/06/2019;10/06/2019;T/WWW.JUST-EAT.ES 07-06-2019;-49,90;18687,30;18637,40;12223;-49,90;18637,40;2019-06-07;07/06/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
11/06/2019;11/06/2019;T/WWW.JUST-EAT.ES 08-06-2019;-35,75;18637,40;18601,65;12224;-35,75;18601,65;2019-06-08;08/06/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
12/06/2019;12/06/2019;R/. FINQUES GASS Vto 01-06-19 Rec;-75,31;18601,65;18526,34;12225;-75,31;18526,34;2019-06-01;01/06/2019;FINQUES;Gastos_Vivienda y vehiculo;Alquiler Parking;6;FIJO
13/06/2019;13/06/2019;'R/L.EINA COOPERA L''EINA COOPE Reb';-48,75;18526,34;18477,59;12226;-48,75;18477,59;2019-06-13;13/06/2019;LEINA;Gastos_Salud, saber y deporte;Estudios;6;VARIABLES
13/06/2019;13/06/2019;R/NATURGY IBER NATURGY2763048061;-4,69;18477,59;18472,90;12227;-4,69;18472,90;2019-06-13;13/06/2019;NATURGY;Gastos_Servicios tipicos;Gas;6;FIJO
13/06/2019;13/06/2019;T/KIABI BARICENT/BARB 10-06-2019;-63,00;18472,90;18409,90;12228;-63,00;18409,90;2019-06-10;10/06/2019;KIABI;Gastos_Compras;Ropa;6;VARIABLES
13/06/2019;13/06/2019;T/BARICENTRO L 4/BARB 10-06-2019;-5,65;18409,90;18404,25;12229;-5,65;18404,25;2019-06-10;10/06/2019;BARICENTRO;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
13/06/2019;13/06/2019;T/AUTOPISTAS TERRASSA 07-06-2019;-1,44;18404,25;18402,81;12230;-1,44;18402,81;2019-06-07;07/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
14/06/2019;14/06/2019;R/TELEFONO VODAFONE;-97,92;18402,81;18304,89;12231;-97,92;18304,89;2019-06-14;14/06/2019;TELEFONO;Gastos_Servicios tipicos;Telecomunicaciones;6;FIJO
14/06/2019;14/06/2019;T/PARKING VAPOR GRAN/ 11-06-2019;-5,55;18304,89;18299,34;12232;-5,55;18299,34;2019-06-11;11/06/2019;PARKING;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
14/06/2019;14/06/2019;T/FRANKFURT LES LLET/ 11-06-2019;-13,85;18299,34;18285,49;12233;-13,85;18285,49;2019-06-11;11/06/2019;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
14/06/2019;14/06/2019;T/EL SALON THE BARBE/ 11-06-2019;-61,41;18285,49;18224,08;12234;-61,41;18224,08;2019-06-11;11/06/2019;SALON;Gastos_Salud, saber y deporte;Belleza;6;VARIABLES
15/06/2019;15/06/2019;T/SUPER.REYPA /TARRASA/TERRA;-9,15;18224,08;18214,93;12235;-9,15;18214,93;2019-06-15;15/06/2019;SUPERREYPA;Gastos_Compras;Supermercado;6;VARIABLES
15/06/2019;15/06/2019;T/E.S. CAN CASANOVES/TERRASSA;-31,85;18214,93;18183,08;12236;-31,85;18183,08;2019-06-15;15/06/2019;CAN;Gastos_Ocio y transporte;Gasolina;6;VARIABLES
15/06/2019;12/06/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;18183,08;18181,64;12237;-1,44;18181,64;2019-06-12;12/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
15/06/2019;13/06/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;18181,64;18180,20;12238;-1,44;18180,20;2019-06-13;13/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
15/06/2019;13/06/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;18180,20;18178,76;12239;-1,44;18178,76;2019-06-13;13/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
15/06/2019;15/06/2019;T/CATALUNYA CAIX/EL P 12-06-2019;-1,95;18178,76;18176,81;12240;-1,95;18176,81;2019-06-12;12/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
15/06/2019;15/06/2019;T/CINESA WEB /B 12-06-2019;-13,80;18176,81;18163,01;12241;-13,80;18163,01;2019-06-12;12/06/2019;CINESA;Gastos_Ocio y transporte;Espectáculos;6;VARIABLES
15/06/2019;15/06/2019;T/CINESA PARC VALLES/ 12-06-2019;-13,50;18163,01;18149,51;12242;-13,50;18149,51;2019-06-12;12/06/2019;CINESA;Gastos_Ocio y transporte;Espectáculos;6;VARIABLES
16/06/2019;16/06/2019;T/BON AREA 13-06-2019;-26,67;18149,51;18122,84;12243;-26,67;18122,84;2019-06-13;13/06/2019;BON;Gastos_Compras;Supermercado;6;VARIABLES
16/06/2019;16/06/2019;T/CATALUNYA CAIX/EL P 13-06-2019;-3,20;18122,84;18119,64;12244;-3,20;18119,64;2019-06-13;13/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
17/06/2019;17/06/2019;R/SEGUROS CCM VIDA Y P Recibo:156;-15,80;18119,64;18103,84;12245;-15,80;18103,84;2019-06-17;17/06/2019;CCM;Gastos_Seguros;Seguro vida;6;FIJO
17/06/2019;17/06/2019;R/SEGUROS CCM VIDA Y P Recibo:156;-18,38;18103,84;18085,46;12246;-18,38;18085,46;2019-06-17;17/06/2019;CCM;Gastos_Seguros;Seguro vida;6;FIJO
17/06/2019;17/06/2019;T/WWW.JUST-EAT.ES 14-06-2019;-32,55;18085,46;18052,91;12247;-32,55;18052,91;2019-06-14;14/06/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
17/06/2019;17/06/2019;T/TOCINERIES VENTURA/ 14-06-2019;-9,08;18052,91;18043,83;12248;-9,08;18043,83;2019-06-14;14/06/2019;TOCINERIES;Gastos_Compras;Supermercado;6;VARIABLES
17/06/2019;17/06/2019;T/CATALUNYA CAIX/EL P 14-06-2019;-2,90;18043,83;18040,93;12249;-2,90;18040,93;2019-06-14;14/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
17/06/2019;17/06/2019;T/TARRASSA CARNES IND 14-06-2019;-96,22;18040,93;17944,71;12250;-96,22;17944,71;2019-06-14;14/06/2019;TARRASSA;Gastos_Compras;Supermercado;6;VARIABLES
19/06/2019;19/06/2019;T/AUTOPISTAS TERRASSA 15-06-2019;-2,62;17944,71;17942,09;12251;-2,62;17942,09;2019-06-15;15/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
19/06/2019;19/06/2019;T/AUTOPISTAS TERRASSA 14-06-2019;-1,44;17942,09;17940,65;12252;-1,44;17940,65;2019-06-14;14/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
19/06/2019;19/06/2019;T/AUTOPISTAS TERRASSA 14-06-2019;-1,44;17940,65;17939,21;12253;-1,44;17939,21;2019-06-14;14/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
20/06/2019;20/06/2019;R/ MINA PUBLICA AIGUES T.01A75789;-55,87;17939,21;17883,34;12254;-55,87;17883,34;2019-06-20;20/06/2019;MINA;Gastos_Servicios tipicos;Agua;6;FIJO
20/06/2019;20/06/2019;T/CATALUNYA CAIX/EL P 17-06-2019;-3,70;17883,34;17879,64;12255;-3,70;17879,64;2019-06-17;17/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
20/06/2019;20/06/2019;T/A.C.E.S.A S CELON-L 15-06-2019;-2,20;17879,64;17877,44;12256;-2,20;17877,44;2019-06-15;15/06/2019;ACESA;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
20/06/2019;20/06/2019;T/A.C.E.S.A LA ROCA-S 15-06-2019;-2,20;17877,44;17875,24;12257;-2,20;17875,24;2019-06-15;15/06/2019;ACESA;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
21/06/2019;21/06/2019;HAB.AJUNTAMENT DE TERRASSA Transfe;3939,09;17875,24;21814,33;12258;3939,09;21814,33;2019-06-21;21/06/2019;HABAJUNTAMENT;Ingresos;Nomina;6;FIJO
21/06/2019;21/06/2019;T/AUTOPISTAS TERRASSA 18-06-2019;-1,44;21814,33;21812,89;12259;-1,44;21812,89;2019-06-18;18/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
21/06/2019;21/06/2019;T/AUTOPISTAS TERRASSA 18-06-2019;-1,44;21812,89;21811,45;12260;-1,44;21811,45;2019-06-18;18/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
21/06/2019;21/06/2019;T/DECATHLON SA TERRA/ 18-06-2019;-65,94;21811,45;21745,51;12261;-65,94;21745,51;2019-06-18;18/06/2019;DECATHLON;Gastos_Compras;Deportivo;6;VARIABLES
21/06/2019;21/06/2019;T/BON AREA 18-06-2019;-14,42;21745,51;21731,09;12262;-14,42;21731,09;2019-06-18;18/06/2019;BON;Gastos_Compras;Supermercado;6;VARIABLES
21/06/2019;21/06/2019;T/FRUTAS Y VERDURAS / 18-06-2019;-13,88;21731,09;21717,21;12263;-13,88;21717,21;2019-06-18;18/06/2019;FRUTAS;Gastos_Compras;Supermercado;6;VARIABLES
21/06/2019;21/06/2019;T/AUTOPISTAS TERRASSA 17-06-2019;-1,44;21717,21;21715,77;12264;-1,44;21715,77;2019-06-17;17/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
22/06/2019;22/06/2019;T/CATALUNYA CAIX/EL P 19-06-2019;-2,90;21715,77;21712,87;12265;-2,90;21712,87;2019-06-19;19/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
23/06/2019;20/06/2019;T/AUTOPISTAS TERRASSA MANRE;-1,44;21712,87;21711,43;12266;-1,44;21711,43;2019-06-20;20/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
23/06/2019;23/06/2019;T/AUTOPISTAS TERRASSA 20-06-2019;-1,44;21711,43;21709,99;12267;-1,44;21709,99;2019-06-20;20/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
23/06/2019;23/06/2019;T/BON AREA 20-06-2019;-15,32;21709,99;21694,67;12268;-15,32;21694,67;2019-06-20;20/06/2019;BON;Gastos_Compras;Supermercado;6;VARIABLES
23/06/2019;23/06/2019;T/CATALUNYA CAIX/EL P 20-06-2019;-3,00;21694,67;21691,67;12269;-3,00;21691,67;2019-06-20;20/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
23/06/2019;23/06/2019;T/AUTOPISTAS TERRASSA 19-06-2019;-1,44;21691,67;21690,23;12270;-1,44;21690,23;2019-06-19;19/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
24/06/2019;24/06/2019;T/FRANKFURT VALLES / 21-06-2019;-25,60;21690,23;21664,63;12271;-25,60;21664,63;2019-06-21;21/06/2019;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
25/06/2019;25/06/2019;T/PARC VALLES /TERRASSA;-109,62;21664,63;21555,01;12272;-109,62;21555,01;2019-06-25;25/06/2019;PARC;Gastos_Compras;Supermercado;6;VARIABLES
25/06/2019;25/06/2019;T/PARC VALLES / 22-06-2019;-69,08;21555,01;21485,93;12273;-69,08;21485,93;2019-06-22;22/06/2019;PARC;Gastos_Compras;Supermercado;6;VARIABLES
25/06/2019;25/06/2019;T/REST.KAORI /BARBE 22-06-2019;-57,80;21485,93;21428,13;12274;-57,80;21428,13;2019-06-22;22/06/2019;RESTKAORI;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
26/06/2019;26/06/2019;T/WWW.JUST-EAT.ES 23-06-2019;-25,10;21428,13;21403,03;12275;-25,10;21403,03;2019-06-23;23/06/2019;WWWJUSTEATES;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
26/06/2019;26/06/2019;T/AUTOPISTAS TERRASSA 21-06-2019;-1,44;21403,03;21401,59;12276;-1,44;21401,59;2019-06-21;21/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
28/06/2019;28/06/2019;'R/AJUNTAMENT D I.B.I. CA D''ALBI';-48,62;21401,59;21352,97;12277;-48,62;21352,97;2019-06-28;28/06/2019;AJUNTAMENT;Gastos_Banco y organismos;Ayuntamiento;6;FIJO
28/06/2019;28/06/2019;T/PARKING VAPOR GRAN/ 25-06-2019;-2,60;21352,97;21350,37;12278;-2,60;21350,37;2019-06-25;25/06/2019;PARKING;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
29/06/2019;29/06/2019;T/AUTOPISTAS TERRASSA 26-06-2019;-1,44;21350,37;21348,93;12279;-1,44;21348,93;2019-06-26;26/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
29/06/2019;29/06/2019;T/CATALUNYA CAIX/EL P 26-06-2019;-1,95;21348,93;21346,98;12280;-1,95;21346,98;2019-06-26;26/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
29/06/2019;29/06/2019;T/CINESA WEB /B 26-06-2019;-19,60;21346,98;21327,38;12281;-19,60;21327,38;2019-06-26;26/06/2019;CINESA;Gastos_Ocio y transporte;Espectáculos;6;VARIABLES
29/06/2019;29/06/2019;T/AUTOPISTAS TERRASSA 25-06-2019;-1,44;21327,38;21325,94;12282;-1,44;21325,94;2019-06-25;25/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
30/06/2019;30/06/2019;REC.6061.9600001223;-448,11;21325,94;20877,83;12283;-448,11;20877,83;2019-06-30;30/06/2019;REC;Gastos_Banco y organismos;Hipoteca;6;FIJO
30/06/2019;30/06/2019;T/AUTOPISTAS TERRASSA 27-06-2019;-1,44;20877,83;20876,39;12284;-1,44;20876,39;2019-06-27;27/06/2019;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;6;VARIABLES
30/06/2019;30/06/2019;T/CATALUNYA CAIX/EL P 27-06-2019;-1,95;20876,39;20874,44;12285;-1,95;20874,44;2019-06-27;27/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
30/06/2019;30/06/2019;T/FUND.RUBRICAT /PRAT 27-06-2019;-9,50;20874,44;20864,94;12286;-9,50;20864,94;2019-06-27;27/06/2019;FUNDRUBRICAT;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
30/06/2019;30/06/2019;T/CATALUNYA CAIX/EL P 27-06-2019;-1,50;20864,94;20863,44;12287;-1,50;20863,44;2019-06-27;27/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
01/07/2019;01/07/2019;FACT TARJETASTARJ.CREDITO 07126017 19-07-01;-255,81;20863,44;20607,63;12288;-255,81;20607,63;2019-07-01;30/06/2019;FACT;No computable;Recibo Tarjeta;6;
01/07/2019;01/07/2019;FACT TARJETASTARJ.CREDITO 42689013 19-07-01;-560,89;20607,63;20046,74;12289;-560,89;20046,74;2019-07-01;30/06/2019;FACT;No computable;Recibo Tarjeta;6;
01/07/2019;01/07/2019;TRANSFBBVABCLM;1200,00;20046,74;21246,74;12290;1200,00;21246,74;2019-07-01;01/07/2019;TRANSFBBVABCLM;No computable;traspasos, transf.;7;
01/07/2019;01/07/2019;'R/L.EINA COOPERA L''EINA COOPE Reb';-10,00;21246,74;21236,74;12291;-10,00;21236,74;2019-07-01;01/07/2019;LEINA;Gastos_Salud, saber y deporte;Estudios;7;VARIABLES
01/07/2019;01/07/2019;T/CATALUNYA CAIX/EL P 28-06-2019;-1,60;21236,74;21235,14;12292;-1,60;21235,14;2019-06-28;28/06/2019;CATALUNYA;Gastos_Ocio y transporte;Restaurantes;6;VARIABLES
02/07/2019;02/07/2019;TESORO PUBLICOI R P F (IMPTO;-162,10;21235,14;21073,04;12293;-162,10;21073,04;2019-07-02;02/07/2019;TESORO;Gastos_Banco y organismos;Impuestos;7;FIJO
02/07/2019;28/06/2019;T/PlaystationNetwork;-59,99;21073,04;21013,05;12294;-59,99;21013,05;2019-06-28;28/06/2019;PLAYSTATIONNETWORK;Gastos_Servicios tipicos;Servicios online;6;FIJO
02/07/2019;30/06/2019;T/PlaystationNetwork;-18,99;21013,05;20994,06;12295;-18,99;20994,06;2019-06-30;30/06/2019;PLAYSTATIONNETWORK;Gastos_Servicios tipicos;Servicios online;6;FIJO
